"sep=	"
Shimmer_92E8_TimestampSync_Unix_CAL	Shimmer_92E8_GSR_Skin_Conductance_CAL	Shimmer_92E8_PPG_A13_CAL	
ms	uS	mV	
1.6791453383943804E12	0.7550227550227551	2116.4835164835163	
1.6791453383982864E12	0.7536907536907537	2247.6190476190473	
1.6791453384021924E12	0.747030747030747	2343.5897435897436	
1.6791453384060984E12	0.7368187368187368	2383.8827838827838	
1.6791453384100044E12	0.7425907425907425	2476.190476190476	
1.6791453384139104E12	0.7297147297147296	2487.179487179487	
1.6791453384178164E12	0.7554667554667555	2596.336996336996	
1.6791453384217224E12	0.7465867465867466	2543.589743589743	
1.6791453384256284E12	0.7545787545787547	2550.18315018315	
1.6791453384295347E12	0.743034743034743	2550.915750915751	
1.6791453384334407E12	0.7581307581307581	2556.043956043956	
1.6791453384373467E12	0.7532467532467534	2501.098901098901	
1.6791453384412527E12	0.7323787323787323	2433.6996336996335	
1.6791453384451587E12	0.7323787323787323	2402.197802197802	
1.6791453384490647E12	0.7297147297147296	2353.846153846154	
1.6791453384529707E12	0.7421467421467423	2300.3663003663	
1.6791453384568767E12	0.7550227550227551	2290.842490842491	
1.6791453384607827E12	0.7394827394827396	2213.186813186813	
1.6791453384646887E12	0.747030747030747	2172.161172161172	
1.6791453384685947E12	0.7501387501387502	2085.714285714286	
1.6791453384725007E12	0.7306027306027304	2010.2564102564102	
1.6791453384764067E12	0.7306027306027304	1959.7069597069597	
1.6791453384803127E12	0.7283827283827283	1931.135531135531	
1.6791453384842188E12	0.7368187368187368	1919.4139194139193	
1.6791453384881248E12	0.7585747585747586	1946.5201465201465	
1.6791453384920308E12	0.7465867465867466	1857.142857142857	
1.6791453384959368E12	0.7372627372627372	1768.4981684981683	
1.679145338499843E12	0.7337107337107337	1711.3553113553112	
1.679145338503749E12	0.7314907314907314	1667.3992673992673	
1.679145338507655E12	0.7337107337107337	1612.4542124542124	
1.679145338511561E12	0.731046731046731	1547.2527472527472	
1.679145338515467E12	0.7456987456987457	1498.168498168498	
1.679145338519373E12	0.7603507603507603	1472.5274725274724	
1.679145338523279E12	0.7488067488067489	1377.2893772893772	
1.679145338527185E12	0.7394827394827396	1272.5274725274724	
1.679145338531091E12	0.7403707403707404	1201.4652014652013	
1.679145338534997E12	0.7323787323787323	1148.7179487179487	
1.679145338538903E12	0.7328227328227328	1097.4358974358975	
1.679145338542809E12	0.7301587301587301	1039.5604395604396	
1.679145338546715E12	0.7425907425907425	1032.967032967033	
1.679145338550621E12	0.755910755910756	1045.4212454212454	
1.679145338554527E12	0.7474747474747476	1046.1538461538462	
1.679145338558433E12	0.7412587412587412	1033.6996336996335	
1.679145338562339E12	0.7319347319347319	1082.7838827838827	
1.679145338566245E12	0.7279387279387278	1143.5897435897434	
1.6791453385701514E12	0.7328227328227328	1220.5128205128203	
1.6791453385740574E12	0.7354867354867355	1243.2234432234432	
1.6791453385779634E12	0.7385947385947385	1246.153846153846	
1.6791453385818694E12	0.7661227661227661	1249.084249084249	
1.6791453385857754E12	0.7545787545787547	1127.4725274725274	
1.6791453385896814E12	0.747030747030747	983.1501831501831	
1.6791453385935874E12	0.7403707403707404	909.1575091575091	
1.6791453385974934E12	0.7354867354867355	885.7142857142857	
1.6791453386013994E12	0.731046731046731	884.2490842490841	
1.6791453386053054E12	0.7306027306027304	868.8644688644688	
1.6791453386092114E12	0.7528027528027528	893.7728937728937	
1.6791453386131174E12	0.7576867576867576	920.1465201465201	
1.6791453386170234E12	0.7474747474747476	967.7655677655677	
1.6791453386209294E12	0.7448107448107448	1024.1758241758241	
1.6791453386248354E12	0.7412587412587412	1050.5494505494505	
1.6791453386287415E12	0.7714507714507713	1098.9010989010987	
1.6791453386326475E12	0.7297147297147296	1104.029304029304	
1.6791453386365535E12	0.7288267288267287	1183.8827838827838	
1.6791453386404597E12	0.7319347319347319	1282.7838827838827	
1.6791453386443657E12	0.7576867576867576	1393.4065934065934	
1.6791453386482717E12	0.7465867465867466	1463.003663003663	
1.6791453386521777E12	0.7408147408147409	1492.3076923076922	
1.6791453386560837E12	0.7412587412587412	1518.6813186813185	
1.6791453386599897E12	0.7328227328227328	1567.032967032967	
1.6791453386638958E12	0.7319347319347319	1589.0109890109889	
1.6791453386678018E12	0.7297147297147296	1608.7912087912086	
1.6791453386717078E12	0.7425907425907425	1654.212454212454	
1.6791453386756138E12	0.7572427572427574	1688.6446886446886	
1.6791453386795198E12	0.73992673992674	1710.6227106227104	
1.6791453386834258E12	0.7417027417027416	1742.124542124542	
1.6791453386873318E12	0.7363747363747363	1758.2417582417581	
1.6791453386912378E12	0.7332667332667332	1747.985347985348	
1.6791453386951438E12	0.7377067377067377	1731.135531135531	
1.6791453386990498E12	0.7394827394827396	1664.4688644688645	
1.6791453387029558E12	0.7505827505827507	1578.021978021978	
1.6791453387068618E12	0.7639027639027639	1485.7142857142856	
1.679145338710768E12	0.7474747474747476	1354.5787545787546	
1.679145338714674E12	0.7492507492507493	1171.4285714285713	
1.67914533871858E12	0.7377067377067377	1055.6776556776556	
1.679145338722486E12	0.7323787323787323	975.8241758241758	
1.679145338726392E12	0.7812187812187813	910.6227106227105	
1.679145338730298E12	0.7297147297147296	801.4652014652014	
1.679145338734204E12	0.7408147408147409	810.2564102564102	
1.67914533873811E12	0.7563547563547564	858.6080586080585	
1.679145338742016E12	0.7448107448107448	931.8681318681319	
1.679145338745922E12	0.7377067377067377	1000.7326007326006	
1.6791453387498281E12	0.7323787323787323	1082.7838827838827	
1.6791453387537341E12	0.7337107337107337	1193.4065934065934	
1.6791453387576401E12	0.7328227328227328	1293.040293040293	
1.6791453387615461E12	0.7306027306027304	1400.0	
1.6791453387654521E12	0.7421467421467423	1521.6117216117216	
1.6791453387693582E12	0.7576867576867576	1662.2710622710622	
1.6791453387732642E12	0.7417027417027416	1732.6007326007325	
1.6791453387771702E12	0.7456987456987457	1789.0109890109889	
1.6791453387810764E12	0.7599067599067599	1835.8974358974358	
1.6791453387849824E12	0.7345987345987345	1752.3809523809523	
1.6791453387888884E12	0.7332667332667332	1750.18315018315	
1.6791453387927944E12	0.7345987345987345	1723.0769230769229	
1.6791453387967004E12	0.7474747474747476	1680.5860805860805	
1.6791453388006064E12	0.7603507603507603	1632.9670329670328	
1.6791453388045125E12	0.755910755910756	1550.18315018315	
1.6791453388084185E12	0.7448107448107448	1473.9926739926739	
1.6791453388123245E12	0.7421467421467423	1461.5384615384614	
1.6791453388162305E12	0.7643467643467642	1510.6227106227104	
1.6791453388201365E12	0.7243867243867244	1558.974358974359	
1.6791453388240425E12	0.7257187257187256	1689.3772893772893	
1.6791453388279485E12	0.7385947385947385	1830.7692307692307	
1.6791453388318545E12	0.7536907536907537	1980.9523809523807	
1.6791453388357605E12	0.7514707514707515	2075.457875457875	
1.6791453388396665E12	0.7567987567987569	2194.871794871795	
1.6791453388435725E12	0.7434787434787435	2284.981684981685	
1.6791453388474785E12	0.7266067266067265	2303.296703296703	
1.6791453388513848E12	0.7274947274947274	2393.4065934065934	
1.6791453388552908E12	0.7297147297147296	2461.5384615384614	
1.6791453388591968E12	0.7323787323787323	2504.7619047619046	
1.6791453388631028E12	0.7634587634587635	2577.289377289377	
1.6791453388670088E12	0.7452547452547452	2495.238095238095	
1.6791453388709148E12	0.7496947496947497	2384.6153846153843	
1.6791453388748208E12	0.7616827616827617	2232.967032967033	
1.6791453388787268E12	0.7758907758907758	2037.3626373626373	
1.6791453388826328E12	0.7306027306027304	1775.8241758241757	
1.6791453388865388E12	0.7532467532467534	1676.1904761904761	
1.6791453388904448E12	0.73992673992674	1542.1245421245421	
1.6791453388943508E12	0.7536907536907537	1505.4945054945053	
1.6791453388982568E12	0.7448107448107448	1486.4468864468863	
1.6791453389021628E12	0.7408147408147409	1476.923076923077	
1.6791453389060688E12	0.7541347541347542	1496.7032967032967	
1.6791453389099749E12	0.7652347652347653	1453.4798534798533	
1.6791453389138809E12	0.7279387279387278	1399.2673992673992	
1.6791453389177869E12	0.7266067266067265	1434.4322344322343	
1.679145338921693E12	0.7425907425907425	1498.168498168498	
1.679145338925599E12	0.755910755910756	1545.054945054945	
1.6791453389295051E12	0.7448107448107448	1557.5091575091574	
1.6791453389334111E12	0.7377067377067377	1545.7875457875457	
1.6791453389373171E12	0.73992673992674	1549.4505494505493	
1.6791453389412231E12	0.7656787656787656	1608.058608058608	
1.6791453389451292E12	0.7301587301587301	1557.5091575091574	
1.6791453389490352E12	0.7288267288267287	1566.3003663003662	
1.6791453389529412E12	0.7341547341547341	1569.9633699633698	
1.6791453389568472E12	0.7652347652347653	1605.128205128205	
1.6791453389607532E12	0.7488067488067489	1531.8681318681317	
1.6791453389646592E12	0.7372627372627372	1451.2820512820513	
1.6791453389685652E12	0.7381507381507381	1400.7326007326005	
1.6791453389724712E12	0.7301587301587301	1381.6849816849815	
1.6791453389763772E12	0.7794427794427795	1434.4322344322343	
1.6791453389802832E12	0.731046731046731	1352.3809523809523	
1.6791453389841892E12	0.7439227439227439	1353.8461538461538	
1.6791453389880952E12	0.7576867576867576	1375.8241758241757	
1.6791453389920015E12	0.7492507492507493	1328.2051282051282	
1.6791453389959075E12	0.7372627372627372	1290.8424908424909	
1.6791453389998135E12	0.73992673992674	1283.5164835164835	
1.6791453390037195E12	0.7319347319347319	1287.9120879120878	
1.6791453390076255E12	0.7319347319347319	1273.9926739926739	
1.6791453390115315E12	0.7306027306027304	1253.4798534798533	
1.6791453390154375E12	0.7461427461427462	1253.4798534798533	
1.6791453390193435E12	0.7585747585747586	1257.8754578754579	
1.6791453390232495E12	0.7461427461427462	1249.8168498168498	
1.6791453390271555E12	0.7381507381507381	1230.03663003663	
1.6791453390310615E12	0.7385947385947385	1224.9084249084249	
1.6791453390349675E12	0.7345987345987345	1241.7582417582416	
1.6791453390388735E12	0.7319347319347319	1268.8644688644688	
1.6791453390427795E12	0.7319347319347319	1256.4102564102564	
1.6791453390466855E12	0.7332667332667332	1260.8058608058607	
1.6791453390505916E12	0.7603507603507603	1312.8205128205127	
1.6791453390544976E12	0.743034743034743	1290.8424908424909	
1.6791453390584036E12	0.7448107448107448	1280.5860805860805	
1.6791453390623098E12	0.7394827394827396	1233.6996336996335	
1.6791453390662158E12	0.7345987345987345	1165.5677655677655	
1.6791453390701218E12	0.7372627372627372	1106.227106227106	
1.6791453390740278E12	0.7363747363747363	956.7765567765567	
1.6791453390779338E12	0.7488067488067489	866.6666666666666	
1.6791453390818398E12	0.7616827616827617	802.1978021978022	
1.6791453390857458E12	0.7377067377067377	739.1941391941391	
1.6791453390896519E12	0.7488067488067489	718.6813186813187	
1.6791453390935579E12	0.73992673992674	668.131868131868	
1.6791453390974639E12	0.778998778998779	615.3846153846154	
1.6791453391013699E12	0.7803307803307804	504.7619047619047	
1.679145339105276E12	0.7266067266067265	454.2124542124542	
1.679145339109182E12	0.7385947385947385	522.3443223443223	
1.679145339113088E12	0.7541347541347542	646.8864468864468	
1.679145339116994E12	0.7465867465867466	773.6263736263736	
1.6791453391209E12	0.735042735042735	883.5164835164835	
1.679145339124806E12	0.743034743034743	1047.6190476190475	
1.679145339128712E12	0.7425907425907425	1178.021978021978	
1.6791453391326182E12	0.7301587301587301	1301.098901098901	
1.6791453391365242E12	0.7292707292707292	1431.5018315018315	
1.6791453391404302E12	0.7408147408147409	1599.2673992673992	
1.6791453391443362E12	0.7532467532467534	1768.4981684981683	
1.6791453391482422E12	0.7434787434787435	1891.5750915750914	
1.6791453391521482E12	0.7341547341547341	1997.8021978021977	
1.6791453391560542E12	0.7523587523587524	2126.007326007326	
1.6791453391599602E12	0.7314907314907314	2191.208791208791	
1.6791453391638662E12	0.7323787323787323	2276.190476190476	
1.6791453391677722E12	0.7274947274947274	2315.7509157509157	
1.6791453391716782E12	0.7421467421467423	2386.080586080586	
1.6791453391755842E12	0.7572427572427574	2440.29304029304	
1.6791453391794902E12	0.7536907536907537	2458.6080586080584	
1.6791453391833962E12	0.7354867354867355	2391.941391941392	
1.6791453391873022E12	0.7337107337107337	2385.3479853479853	
1.6791453391912083E12	0.7412587412587412	2419.047619047619	
1.6791453391951143E12	0.7323787323787323	2412.454212454212	
1.6791453391990205E12	0.7292707292707292	2391.941391941392	
1.6791453392029265E12	0.7408147408147409	2386.080586080586	
1.6791453392068325E12	0.7545787545787547	2405.128205128205	
1.6791453392107385E12	0.7359307359307358	2382.4175824175823	
1.6791453392146445E12	0.7425907425907425	2365.5677655677655	
1.6791453392185505E12	0.7345987345987345	2327.4725274725274	
1.6791453392224565E12	0.7337107337107337	2266.6666666666665	
1.6791453392263625E12	0.7337107337107337	2189.010989010989	
1.6791453392302686E12	0.7594627594627595	2099.6336996336995	
1.6791453392341746E12	0.7550227550227551	1872.5274725274724	
1.6791453392380806E12	0.7554667554667555	1734.7985347985348	
1.6791453392419866E12	0.735042735042735	1641.0256410256409	
1.6791453392458926E12	0.7403707403707404	1593.4065934065934	
1.6791453392497986E12	0.7345987345987345	1553.8461538461538	
1.6791453392537046E12	0.7403707403707404	1487.9120879120878	
1.6791453392576106E12	0.7514707514707515	1472.5274725274724	
1.6791453392615166E12	0.7274947274947274	1408.058608058608	
1.6791453392654226E12	0.7403707403707404	1416.117216117216	
1.6791453392693289E12	0.755910755910756	1453.4798534798533	
1.6791453392732349E12	0.7452547452547452	1404.3956043956043	
1.6791453392771409E12	0.7354867354867355	1382.4175824175823	
1.6791453392810469E12	0.7328227328227328	1381.6849816849815	
1.679145339284953E12	0.7652347652347653	1420.5128205128203	
1.679145339288859E12	0.7314907314907314	1356.7765567765566	
1.679145339292765E12	0.731046731046731	1334.7985347985348	
1.679145339296671E12	0.7456987456987457	1318.6813186813185	
1.679145339300577E12	0.7616827616827617	1309.1575091575091	
1.679145339304483E12	0.755910755910756	1219.7802197802198	
1.679145339308389E12	0.7359307359307358	1142.1245421245421	
1.679145339312295E12	0.7323787323787323	1115.018315018315	
1.679145339316201E12	0.7314907314907314	1109.1575091575091	
1.679145339320107E12	0.735042735042735	1108.4249084249084	
1.679145339324013E12	0.731046731046731	1089.3772893772893	
1.679145339327919E12	0.7434787434787435	1091.5750915750914	
1.679145339331825E12	0.7585747585747586	1113.5531135531135	
1.679145339335731E12	0.7483627483627484	1072.5274725274724	
1.6791453393396372E12	0.7408147408147409	1029.3040293040292	
1.6791453393435432E12	0.7337107337107337	992.6739926739926	
1.6791453393474492E12	0.7328227328227328	999.9999999999999	
1.6791453393513552E12	0.7297147297147296	1017.5824175824175	
1.6791453393552612E12	0.7581307581307581	1076.923076923077	
1.6791453393591672E12	0.7425907425907425	1035.8974358974358	
1.6791453393630732E12	0.7554667554667555	1080.5860805860805	
1.6791453393669792E12	0.7381507381507381	1123.8095238095236	
1.6791453393708853E12	0.7443667443667444	1184.6153846153845	
1.6791453393747913E12	0.7417027417027416	1187.5457875457876	
1.6791453393786973E12	0.7736707736707735	1237.3626373626373	
1.6791453393826033E12	0.7314907314907314	1207.3260073260074	
1.6791453393865093E12	0.7301587301587301	1199.2673992673992	
1.6791453393904153E12	0.7519147519147519	1219.7802197802198	
1.6791453393943213E12	0.7563547563547564	1239.5604395604396	
1.6791453393982273E12	0.7456987456987457	1293.7728937728937	
